"x","y","EMv1mt","EMv05mt"
60.69410847,41.53202513,52.4,123.9
60.6941,41.53201236,48.9,122.7
60.6941,41.53199959,48.9,121.5
60.6941,41.53198682,45.3,118
60.69409073,41.53197406,47.7,119.1
60.69408333,41.53196129,48.9,121.5
60.69408333,41.53194852,54.8,128.7
60.69408333,41.53193575,58.4,131.1
60.694073,41.531923,57.2,131.1
60.69406023,41.53191667,59.6,134.6
60.69405,41.5319141,60.8,132.3
60.69405,41.53190133,64.3,137
60.69403856,41.53188856,65.5,139.4
60.69403333,41.5318758,65.5,143
60.69402606,41.5318703,70.3,145.4
60.69400051,41.53188308,70.3,143
60.69398749,41.53189584,64.3,134.6
60.69396612,41.5319,66.7,135.8
60.69394529,41.53190471,64.3,137
60.69393169,41.53191667,69.1,140.6
60.69390617,41.53191667,67.9,139.4
60.69389031,41.53192636,64.3,135.8
60.69387173,41.53193914,58.4,131.1
60.69385,41.5319519,54.8,126.3
60.69385,41.53196469,56,131.1
60.69386077,41.53197744,51.2,128.7
60.69386667,41.53199021,51.2,125.1
60.69386963,41.532,48.9,123.9
60.6938824,41.532,47.7,122.7
60.69388333,41.53202369,46.5,121.5
60.69388333,41.53204128,46.5,120.3
60.69388333,41.53205405,46.5,120.3
60.69388333,41.53206682,47.7,120.3
60.69388333,41.53207959,50,121.5
60.69388333,41.53209236,47.7,120.3
60.69388847,41.53210514,47.7,121.5
60.6939,41.53211667,48.9,120.3
60.6939,41.53212676,46.5,119.1
60.6939,41.53214574,47.7,118
60.69390232,41.53216667,50,120.3
60.69391507,41.53216667,46.5,119.1
60.69391667,41.53217785,47.7,120.3
60.69391667,41.53219062,46.5,118
60.69391667,41.53220338,42.9,114.4
60.69391667,41.53221615,44.1,116.8
60.69392891,41.53222891,45.3,116.8
60.69393333,41.53224169,45.3,116.8
60.69393333,41.53225446,46.5,118
60.6939339,41.53226723,47.7,120.3
60.69394667,41.53228,51.2,126.3
60.69395,41.53229276,53.6,133.4
60.69395,41.53230553,56,132.3
60.69395,41.53231831,60.8,133.4
60.69395,41.53233108,60.8,133.4
60.69396052,41.53234385,57.2,129.9
60.69396667,41.53235661,53.6,125.1
60.69396667,41.53236938,50,120.3
60.69396667,41.53238215,48.9,120.3
60.69396667,41.53239493,45.3,118
60.69397435,41.53240769,46.5,119.1
60.69398333,41.53242045,44.1,116.8
60.69398333,41.53243319,45.3,116.8
60.69398333,41.53244599,45.3,116.8
60.69399211,41.53245878,47.7,119.1
60.694,41.53247153,47.7,118
60.694,41.53248431,47.7,119.1
60.694,41.53249708,47.7,118
60.694,41.53250985,48.9,118
60.69400594,41.53252261,50,119.1
60.69401667,41.53253538,50,118
60.69401667,41.53254816,48.9,118
60.69401667,41.53256093,50,116.8
60.69401667,41.5325737,47.7,116.8
60.69401667,41.53258646,50,119.1
60.69401667,41.53259923,51.2,119.1
60.69402867,41.532612,51.2,119.1
60.69403333,41.53262478,51.2,116.8
60.69403333,41.53263755,51.2,118
60.69403333,41.53265031,47.7,115.6
60.69403333,41.53266307,48.9,116.8
60.69404253,41.53267586,50,119.1
60.69405,41.53268862,48.9,118
60.69405,41.5327014,51.2,120.3
60.69405,41.53271414,51.2,119.1
60.69405,41.53271667,53.6,122.7
60.69405637,41.5327294,52.4,120.3
60.69406667,41.53275247,51.2,118
60.69406667,41.53276524,50,118
60.69406667,41.532778,50,118
60.69407411,41.53278333,50,119.1
60.69408333,41.53279043,50,120.3
60.69408333,41.53281597,53.6,122.7
60.69408333,41.53282908,53.6,122.7
60.69409185,41.53284185,53.6,122.7
60.6941,41.53285429,53.6,122.7
60.6941,41.53286667,53.6,122.7
60.6941096,41.53288586,57.2,122.7
60.69411667,41.5329057,57.2,122.7
60.69411847,41.53291667,59.6,127.5
60.69413125,41.53291667,59.6,127.5
60.69413333,41.53292735,58.4,125.1
60.69413333,41.53294011,57.2,122.7
60.69413622,41.53295288,53.6,120.3
60.69414899,41.53296565,51.2,118
60.69415,41.53297843,50,118
60.69415785,41.53299119,47.7,115.6
60.69416667,41.53300396,45.3,114.4
60.69416667,41.53301673,42.9,114.4
60.69416667,41.5330295,42.9,113.2
60.69417561,41.53304228,40.5,110.8
60.69418333,41.53305503,40.5,110.8
60.69418447,41.53306781,41.7,112
60.69419725,41.53308058,42.9,113.2
60.6942,41.53309335,45.3,115.6
60.6942,41.53310612,46.5,115.6
60.69420221,41.53311887,50,118
60.69421499,41.53313165,57.2,123.9
60.69421667,41.53314443,62,133.4
60.69421667,41.5331572,72.7,139.4
60.69421997,41.53316997,82.2,145.4
60.69423272,41.53318272,78.6,144.2
60.69423333,41.5331955,65.5,128.7
60.69423333,41.53320828,54.8,119.1
60.69423771,41.53322105,48.9,115.6
60.69425,41.53323381,46.5,116.8
60.69425,41.53324657,46.5,114.4
60.69425,41.53325809,44.1,114.4
60.69425288,41.53326955,45.3,113.2
60.69426564,41.53328231,45.3,113.2
60.69426667,41.53329508,46.5,115.6
60.69427452,41.53330785,45.3,114.4
60.69428333,41.53332063,45.3,114.4
60.69428333,41.5333334,45.3,114.4
60.69428333,41.53334616,47.7,115.6
60.69429226,41.53335893,47.7,115.6
60.6943,41.5333717,50,118
60.6943,41.53338446,52.4,118
60.6943,41.53339724,52.4,119.1
60.69431001,41.53341001,53.6,119.1
60.69431667,41.53342278,56,120.3
60.69431667,41.53343555,58.4,122.7
60.69431667,41.53344832,59.6,122.7
60.69432776,41.53346109,63.1,126.3
60.69433333,41.53347385,64.3,126.3
60.69433333,41.53348663,66.7,129.9
60.69433333,41.5334994,69.1,131.1
60.6943455,41.53351217,76.3,135.8
60.69435,41.53352493,85.8,151.3
60.69435437,41.5335377,101.3,162
60.69436667,41.53355047,106,164.4
60.69436667,41.53356327,103.7,158.5
60.69436667,41.53356667,98.9,164.4
60.69437211,41.53357211,91.7,157.3
60.69438333,41.53358488,81,139.4
60.69438333,41.53359766,66.7,128.7
60.69439376,41.53361043,58.4,123.9
60.6944,41.53362319,52.4,119.1
60.6944,41.53363596,50,118
60.6944,41.53364873,48.9,118
60.6944115,41.5336615,50,119.1
60.69441667,41.53367428,51.2,121.5
60.69442037,41.53368704,50,118
60.69443314,41.53369981,45.3,115.6
60.69443333,41.53371258,42.9,114.4
60.69443333,41.53372535,40.5,110.8
60.69443811,41.53373811,38.1,109.6
60.69445,41.5337509,36.9,110.8
60.69445,41.53376366,36.9,108.4
60.69445976,41.53377643,35.7,107.2
60.69446667,41.5337892,34.6,107.2
60.69446667,41.53380196,33.4,104.8
60.69446667,41.53381473,33.4,104.8
60.6944775,41.5338275,33.4,106
60.69448333,41.53384028,33.4,106
60.69448333,41.53385304,34.6,108.4
60.69448333,41.53386581,33.4,107.2
60.69449525,41.53387858,34.6,107.2
60.6945,41.53389135,34.6,109.6
60.6945,41.53390413,36.9,109.6
60.69450023,41.5339169,32.2,106
60.69451299,41.53392966,31,104.8
60.69451667,41.53394243,29.8,103.7
60.69451667,41.5339552,31,103.7
60.69451667,41.53396797,29.8,103.7
60.69451667,41.53398075,31,104.8
60.69452684,41.5339935,32.2,106
60.69453333,41.53400628,31,106
60.69453333,41.53401905,31,104.8
60.69453333,41.53403182,29.8,101.3
60.69453333,41.53404458,31,104.8
60.69454069,41.53405735,31,104.8
60.69455,41.53407012,29.8,104.8
60.69455,41.53408287,29.8,103.7
60.69455,41.53409565,29.8,102.5
60.69455,41.53410842,28.6,102.5
60.69455453,41.5341212,28.6,102.5
60.69456667,41.53413397,28.6,102.5
60.69456667,41.53414675,27.4,102.5
60.69456667,41.53415951,28.6,102.5
60.69457228,41.53417228,28.6,102.5
60.69458333,41.53418505,29.8,103.7
60.69458333,41.53419782,28.6,101.3
60.69458333,41.53421059,28.6,102.5
60.69459002,41.53422335,29.8,103.7
60.6946,41.5342361,27.4,101.3
60.6946,41.53424884,27.4,102.5
60.6946,41.53426165,26.2,100.1
60.6946,41.53427444,25,98.9
60.69460385,41.53428719,27.4,101.3
60.69461658,41.53429991,26.2,100.1
60.69461667,41.53431273,27.4,101.3
60.69461667,41.53432552,26.2,100.1
60.69462161,41.53433828,28.6,102.5
60.69463333,41.53435105,27.4,101.3
60.69463333,41.53436382,27.4,101.3
60.69463333,41.53437659,27.4,101.3
60.69463938,41.53438938,26.2,100.1
60.69465,41.53440213,27.4,101.3
60.69465,41.5344149,27.4,102.5
60.69465,41.53442767,28.6,102.5
60.69465711,41.53444044,29.8,102.5
60.69466667,41.53445322,33.4,106
60.69466667,41.53446597,38.1,116.8
60.69467875,41.53447875,46.5,125.1
60.69468333,41.53449152,53.6,123.9
60.69468333,41.53450429,54.8,122.7
60.69468372,41.53451705,53.6,125.1
60.69469649,41.53452982,51.2,123.9
60.6947,41.5345426,45.3,120.3
60.6947,41.53455537,36.9,110.8
60.69470147,41.53456814,33.4,107.2
60.69471423,41.5345809,27.4,102.5
60.69471667,41.53458333,26.2,100.1
60.69472311,41.53458978,25,100.1
60.69473333,41.53460255,26.2,100.1
60.69473333,41.53461531,26.2,101.3
60.69473333,41.53462808,25,101.3
60.69474085,41.53464085,26.2,102.5
60.69475,41.53465363,23.8,98.9
60.69475,41.5346664,25,101.3
60.69476248,41.53467915,23.8,98.9
60.69476667,41.53469192,23.8,98.9
60.69476667,41.5347047,23.8,100.1
60.69476747,41.53471747,23.8,101.3
60.69478025,41.53473025,25,101.3
60.69478333,41.534743,25,101.3
60.6947891,41.53475577,26.2,102.5
60.6948,41.53476855,28.6,104.8
60.6948,41.53478131,29.8,106
60.6948,41.53479409,26.2,102.5
60.69480685,41.53480685,25,100.1
60.69481667,41.53481963,23.8,98.9
60.69481667,41.5348324,23.8,98.9
60.69481667,41.53484517,26.2,101.3
60.69482459,41.53485792,28.6,102.5
60.69483333,41.53487069,33.4,106
60.69483333,41.53488346,38.1,113.2
60.69483333,41.53489624,48.9,123.9
60.69483333,41.5349,54.8,123.9
60.69482824,41.53490509,46.5,118
60.69481545,41.53491667,42.9,110.8
60.6948027,41.53491667,36.9,108.4
60.69478992,41.53492674,34.6,107.2
60.69477095,41.53493333,33.4,104.8
60.69474771,41.53493333,32.2,106
60.69473495,41.53493333,33.4,106
60.69471102,41.53493333,36.9,109.6
60.69469274,41.5349406,42.9,114.4
60.69467998,41.53495,47.7,120.3
60.6946672,41.53495,53.6,126.3
60.69464218,41.53495,58.4,127.5
60.69462498,41.53495835,59.6,128.7
60.69461221,41.53496667,57.2,125.1
60.69459892,41.53496721,50,120.3
60.69457336,41.53497999,41.7,114.4
60.69455724,41.53498333,44.1,115.6
60.69454447,41.53498333,42.9,118
60.69453333,41.53498171,45.3,121.5
60.69453333,41.53496891,39.3,113.2
60.69452284,41.53495617,33.4,104.8
60.69451667,41.53493681,32.2,106
60.69451667,41.53491396,29.8,103.7
60.69451667,41.53490119,31,106
60.69451667,41.53488843,29.8,104.8
60.69450899,41.53487566,29.8,104.8
60.6945,41.53486289,29.8,104.8
60.6945,41.53485014,29.8,103.7
60.6945,41.53483737,29.8,103.7
60.69449125,41.53482458,29.8,104.8
60.69448333,41.53481181,31,104.8
60.69448333,41.53479905,31,104.8
60.69448333,41.53478627,32.2,106
60.69447351,41.53477351,31,103.7
60.69446667,41.53476074,29.8,103.7
60.69446463,41.53474796,31,104.8
60.69445186,41.53473519,29.8,103.7
60.69445,41.53472243,28.6,103.7
60.69445,41.53470966,28.6,102.5
60.69444689,41.53469689,31,104.8
60.69443411,41.53468411,29.8,103.7
60.69443333,41.53467156,34.6,108.4
60.69443333,41.53465874,33.4,107.2
60.69442914,41.53464581,33.4,106
60.69441667,41.53463304,33.4,107.2
60.69441667,41.53462026,33.4,107.2
60.69441667,41.53460749,33.4,106
60.6944114,41.53459473,32.2,104.8
60.6944,41.53458196,32.2,106
60.6944,41.53456919,31,103.7
60.6944,41.53455642,32.2,103.7
60.69439365,41.53454365,33.4,104.8
60.69438333,41.53453089,35.7,107.2
60.69438333,41.53451811,34.6,112
60.69438333,41.53450538,45.3,121.5
60.69437593,41.5344926,50,123.9
60.69436667,41.53447981,54.8,125.1
60.69436667,41.53446704,54.8,127.5
60.69436667,41.53445399,53.6,122.7
60.69435816,41.53444149,51.2,121.5
60.69435,41.53442873,47.7,120.3
60.69435,41.53441596,42.9,114.4
60.69435,41.53440319,39.3,109.6
60.69434042,41.53439042,34.6,106
60.69433333,41.53437765,32.2,104.8
60.69433333,41.53436487,32.2,104.8
60.69433333,41.53435211,33.4,108.4
60.69433333,41.53433934,34.6,107.2
60.69432657,41.53432657,34.6,106
60.69431667,41.5343138,35.7,109.6
60.69431667,41.53430104,35.7,110.8
60.69431667,41.53428827,36.9,109.6
60.69430883,41.53427549,36.9,109.6
60.6943,41.53426272,35.7,108.4
60.6943,41.53424995,33.4,106
60.6943,41.53423719,35.7,108.4
60.69429108,41.53422442,35.7,109.6
60.69428333,41.53421164,39.3,113.2
60.69428333,41.53419887,39.3,112
60.69428333,41.5341861,39.3,110.8
60.69428333,41.53417334,38.1,109.6
60.69427724,41.53416057,36.9,109.6
60.69426667,41.5341478,38.1,110.8
60.69426667,41.53413502,38.1,109.6
60.69426667,41.53412226,40.5,112
60.69426667,41.53410949,40.5,110.8
60.69426339,41.53409672,39.3,109.6
60.69425061,41.53408395,40.5,112
60.69425,41.53407118,44.1,114.4
60.69425,41.53405842,44.1,114.4
60.69425,41.53404565,44.1,114.4
60.69424954,41.53403287,42.9,113.2
60.69423677,41.5340201,41.7,112
60.69423333,41.53400733,41.7,113.2
60.69423333,41.53399457,41.7,112
60.6942318,41.5339818,44.1,116.8
60.69421902,41.53396902,46.5,116.8
60.69421667,41.53395625,46.5,115.6
60.69421667,41.53394349,45.3,115.6
60.69421667,41.53393072,44.1,115.6
60.69421667,41.53391795,44.1,115.6
60.69420518,41.53390518,42.9,113.2
60.6942,41.53389241,44.1,114.4
60.6942,41.53387965,42.9,114.4
60.6942,41.53386687,42.9,114.4
60.69418743,41.5338541,42.9,114.4
60.69418333,41.53384133,40.5,112
60.69418333,41.53382858,38.1,109.6
60.69418333,41.53381582,35.7,106
60.69418333,41.53380303,36.9,107.2
60.69418333,41.53379025,38.1,109.6
60.69417748,41.53377748,39.3,109.6
60.69416667,41.53376472,39.3,110.8
60.69416667,41.53375196,38.1,108.4
60.69416667,41.53373918,36.9,103.7
60.69416667,41.5337264,35.7,107.2
60.69416363,41.53371363,35.7,108.4
60.69415087,41.53370087,36.9,107.2
60.69415,41.53368811,36.9,109.6
60.69415,41.53367533,34.6,107.2
60.69414589,41.53366256,34.6,104.8
60.69413333,41.53364979,34.6,106
60.69413333,41.53363703,38.1,110.8
60.69413333,41.53362425,40.5,113.2
60.69413333,41.53361148,42.9,114.4
60.69413204,41.53359871,44.1,114.4
60.69411929,41.53358596,47.7,116.8
60.69411667,41.53357318,53.6,128.7
60.69411667,41.53356041,65.5,138.2
60.69411667,41.53354764,72.7,139.4
60.69411667,41.53353486,77.4,145.4
60.69410544,41.53352211,73.9,145.4
60.6941,41.53350934,66.7,139.4
60.6941,41.53349657,56,123.9
60.6941,41.53348379,47.7,114.4
60.69408769,41.53347102,41.7,110.8
60.69408333,41.53345826,42.9,112
60.69408333,41.53344549,42.9,113.2
60.69408272,41.53343272,45.3,115.6
60.69406995,41.53341995,47.7,118
60.69406667,41.53340719,46.5,116.8
60.69406667,41.53339441,47.7,116.8
60.69406498,41.53338164,47.7,116.8
60.6940522,41.53336887,48.9,118
60.69405,41.5333561,50,119.1
60.69405,41.53335,48.9,119.1
60.69404723,41.53334723,45.3,115.6
60.69403444,41.53333444,46.5,115.6
60.69403333,41.53332169,44.1,114.4
60.69403333,41.53330893,47.7,118
60.69402954,41.53329621,50,119.1
60.69401681,41.53328347,48.9,119.1
60.69401667,41.53327063,47.7,119.1
60.69400784,41.53325784,45.3,114.4
60.694,41.53324508,46.5,115.6
60.694,41.53323231,46.5,116.8
60.694,41.53321954,47.7,118
60.6939901,41.53320676,52.4,120.3
60.69398333,41.53319399,63.1,134.6
60.69398333,41.53318123,72.7,145.4
60.69398333,41.53316846,81,151.3
60.69397235,41.53315569,90.6,153.7
60.69396667,41.53314294,90.6,158.5
60.69396667,41.5331302,89.4,157.3
60.69396667,41.53311739,81,146.6
60.69395461,41.53310461,71.5,137
60.69395,41.53309184,67.9,132.3
60.69395,41.53307907,59.6,129.9
60.69394964,41.53306631,59.6,128.7
60.69393687,41.53305354,56,125.1
60.69393333,41.53304076,58.4,127.5
60.69392799,41.53302799,58.4,127.5
60.69391667,41.53301522,56,127.5
60.69391667,41.53300246,54.8,125.1
60.69391667,41.53298969,50,120.3
60.69391025,41.53297692,50,122.7
60.6939,41.53296416,50,123.9
60.6939,41.53295141,50,122.7
60.6939,41.53293862,50,123.9
60.6939,41.53292584,51.2,126.3
60.6938964,41.53291307,51.2,125.1
60.69388364,41.53290031,50,122.7
60.69388333,41.53288754,48.9,121.5
60.69387476,41.53287476,46.5,119.1
60.69386667,41.53286199,44.1,118
60.69386667,41.53284922,44.1,118
60.69386667,41.53283646,45.3,118
60.69385703,41.53282369,45.3,118
60.69385,41.53281091,46.5,119.1
60.69385,41.53279814,46.5,119.1
60.69385,41.53278537,47.7,119.1
60.69383926,41.5327726,48.9,121.5
60.69383333,41.53275984,47.7,119.1
60.69383333,41.53274707,47.7,118
60.69383333,41.53273429,46.5,118
60.69382152,41.53272152,45.3,118
60.69381667,41.53270876,42.9,115.6
60.69381667,41.53269599,45.3,116.8
60.69381655,41.53268322,42.9,116.8
60.69380378,41.53267045,45.3,116.8
60.6938,41.53265767,45.3,116.8
60.6938,41.53264491,46.5,116.8
60.69379881,41.53263333,46.5,118
60.69378604,41.53263333,46.5,118
60.69378333,41.53262327,47.7,119.1
60.69378333,41.5326105,46.5,115.6
60.69378333,41.53259772,45.3,116.8
60.69378333,41.53258496,46.5,118
60.69377219,41.53257219,46.5,119.1
60.69376667,41.53255942,47.7,119.1
60.69376667,41.53254666,48.9,119.1
60.69376667,41.53253388,47.7,119.1
60.69375445,41.53252111,46.5,118
60.69375,41.53250834,45.3,118
60.69375,41.53249557,45.3,118
60.69374947,41.53248281,44.1,116.8
60.6937367,41.53247004,42.9,115.6
60.69373333,41.53245726,42.9,115.6
60.69373333,41.53244449,45.3,118
60.69373173,41.53243173,42.9,116.8
60.69371896,41.53241896,44.1,118
60.69371667,41.53240619,42.9,116.8
60.69371667,41.53239342,42.9,116.8
60.69371398,41.53238064,42.9,115.6
60.69370122,41.53236788,44.1,115.6
60.6937,41.53235511,42.9,116.8
60.6937,41.53234234,45.3,118
60.6937,41.53232957,45.3,119.1
60.6937,41.53231681,44.1,119.1
60.69368737,41.53230404,47.7,122.7
60.69368333,41.53229126,50,122.7
60.69367849,41.53227849,53.6,127.5
60.69366667,41.53226572,59.6,137
60.69366667,41.53225296,59.6,137
60.69366667,41.53224019,62,138.2
60.69366076,41.53222742,62,137
60.69365,41.53221464,58.4,133.4
60.69365,41.53220187,53.6,127.5
60.69365,41.53218911,51.2,120.3
60.69364301,41.53217634,47.7,118
60.69363333,41.53216357,45.3,116.8
60.69363333,41.53215079,45.3,116.8
60.69363333,41.53215,44.1,115.6
60.69362526,41.53214193,45.3,116.8
60.69361667,41.53212916,45.3,115.6
60.69361638,41.53211638,46.5,118
60.69360361,41.53210361,46.5,118
60.6936,41.53209085,52.4,121.5
60.6936,41.53207808,54.8,125.1
60.69359865,41.53206532,59.6,128.7
60.69358588,41.53205255,58.4,128.7
60.69358333,41.53203978,58.4,128.7
60.69357701,41.53203333,57.2,126.3
60.69356423,41.53203333,54.8,123.9
60.69355147,41.53203333,54.8,125.1
60.69352738,41.53204464,53.6,123.9
60.69350926,41.53205,53.6,123.9
60.69349649,41.53205351,53.6,125.1
60.69348373,41.53206627,56,127.5
60.69345858,41.53206667,52.4,127.5
60.69344151,41.53206667,56,128.7
60.69342875,41.53207125,57.2,128.7
60.69341531,41.53208333,59.6,134.6
60.69338983,41.53208333,57.2,129.9
60.69337379,41.53209287,57.2,126.3
60.693361,41.5321,60.8,129.9
60.69334823,41.53210177,58.4,129.9
60.69333546,41.53211454,52.4,132.3
60.69332269,41.53211667,59.6,134.6
60.69330317,41.53211667,60.8,138.2
60.69328616,41.53211949,65.5,140.6
60.69329889,41.53213222,59.6,134.6
60.6933,41.53214503,56,129.9
60.69330782,41.53215782,52.4,123.9
60.69331667,41.5321706,51.2,122.7
60.69331672,41.53218338,46.5,120.3
60.69332945,41.53219612,48.9,120.3
60.69333333,41.5322089,46.5,118
60.69333834,41.53222167,48.9,119.1
60.69335,41.53223444,48.9,120.3
60.69335,41.53224719,48.9,121.5
60.69335997,41.53225997,50,122.7
60.69336667,41.53227275,47.7,119.1
60.69336667,41.53228551,47.7,119.1
60.69336667,41.53229827,47.7,120.3
60.69337771,41.53231104,50,121.5
60.69338333,41.53232382,51.2,123.9
60.69338333,41.53233659,52.4,126.3
60.69338333,41.53234936,53.6,125.1
60.69339545,41.53236212,53.6,123.9
60.6934,41.5323749,53.6,123.9
60.6934,41.53238766,52.4,123.9
60.69340044,41.53240044,54.8,126.3
60.69341321,41.53241321,52.4,122.7
60.69341667,41.53242597,53.6,126.3
60.69342207,41.53243874,53.6,126.3
60.69343333,41.53245151,52.4,122.7
60.69343333,41.53246429,50,119.1
60.69343333,41.53246667,48.9,118
60.69343982,41.53247315,50,118
60.69345,41.53248592,48.9,119.1
60.69345,41.53249868,47.7,118
60.69345,41.53251146,50,118
60.69345756,41.53252422,48.9,118
60.69346667,41.532537,50,119.1
60.69346667,41.53254977,50,118
60.69346667,41.53256254,50,118
60.69347531,41.53257531,48.9,116.8
60.69348333,41.53258809,50,119.1
60.69348333,41.53260085,51.2,119.1
60.69348333,41.53261362,52.4,120.3
60.69349305,41.53262638,51.2,121.5
60.6935,41.53263914,53.6,120.3
60.69350192,41.53265,53.6,121.5
60.69351469,41.53265,51.2,120.3
60.69351667,41.5326716,53.6,122.7
60.69351667,41.53268333,52.4,120.3
60.69351966,41.53268633,54.8,123.9
60.69353244,41.5326991,52.4,122.7
60.69353333,41.53271188,53.6,123.9
60.69354131,41.53272465,52.4,122.7
60.69355,41.53273742,51.2,120.3
60.69355,41.53275017,50,118
60.69355,41.53276295,50,116.8
60.69355906,41.53277572,50,119.1
60.69356667,41.5327885,50,118
60.69356667,41.53280125,48.9,116.8
60.69356667,41.53281398,45.3,113.2
60.69357678,41.53282678,44.1,112
60.69358333,41.53283957,42.9,112
60.69358568,41.53285234,42.9,112
60.69359844,41.5328651,41.7,110.8
60.6936,41.53287788,42.9,114.4
60.6936,41.53288333,44.1,113.2
60.69360342,41.53288675,44.1,112
60.69361619,41.53289953,45.3,112
60.69361667,41.53291229,45.3,113.2
60.69361667,41.53292506,45.3,113.2
60.69362116,41.53293783,46.5,113.2
60.69363333,41.5329506,46.5,114.4
60.69363333,41.53296336,47.7,114.4
60.69363333,41.53297613,48.9,114.4
60.6936389,41.5329889,50,116.8
60.69365,41.53300167,50,118
60.69365,41.53301445,53.6,121.5
60.69365,41.53301667,57.2,123.9
60.69365665,41.53302332,60.8,128.7
60.69366667,41.53303609,67.9,134.6
60.69366667,41.53304886,75.1,141.8
60.69366667,41.53306163,81,146.6
60.69367439,41.53307439,90.6,156.1
60.69368333,41.53308716,102.5,174
60.69368333,41.53309991,112,178.7
60.69368333,41.5331127,116.8,182.3
60.69368333,41.53312547,109.6,178.7
60.69368824,41.53313824,107.2,169.2
60.6937,41.53315101,102.5,166.8
60.6937,41.53316378,100.1,162
60.6937,41.53317656,90.6,151.3
60.69370598,41.53318932,78.6,137
60.69371667,41.53320209,67.9,128.7
